ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap
JVE,2025,185309666927,80276273494,157646713641,97364437045,27662953285,-8473825388,167425949081,-1970859753,4620750631,7084325323,1061309460,18501700060
JVL,2018,3633097966906,1709345345838,1335037368545,945701923604,2298060598360,783741811165,3719162066178,632326982001,837902169064,47493441562,602059468293,9111042802074
JVL,2019,4007800862180,1663494075699,1483962679755,926207584316,2523838182425,723811731018,4017344807937,622818249098,849120188497,70597377124,578920020289,9206585222904
JVL,2020,4586768377480,2563454109779,1600839941730,953460586512,2985928435750,712219977195,3294960723504,555743629904,785318440902,90638903521,696899448806,9813262559728
JVL,2021,5088598652242,3285807413200,2017096899324,1667543779809,3071501752918,1035665093718,5880449998441,871404234347,1157599730855,68344437921,1201731950854,10963990516401
JVL,2022,5569263505504,2502398102118,2165633546248,1668398448737,3403629959255,1982110097881,6045003237058,907459180369,1253260901059,118936925597,1119929324903,8433296124556
JVL,2023,6324169453393,2751054215473,2359036116493,1763110346464,3965133336900,1138404382499,6706719326458,996670531987,1352256439669,106418274684,826402879897,5535219089694
JVL,2024,6880758107941,3093850745737,2762475078422,1742827336876,4118283029518,2039370348512,5873014844221,958746005179,1346052526644,147620020169,982501149103,6203889279416
JVL,2025,7883925231440,2849656345883,2606010693486,1452683586833,5277914537953,1410663426635,5795458727508,1002547584547,1383074361342,129889880658,1464131615873,16567431305275
KAB,2018,8119621110825,5555632969175,2994633836905,2271880546354,5124987273919,1665840202314,10819906832891,1050426795959,1460803286553,147769791603,1466797419441,16262601867730
KAB,2019,9065316154067,3692187637770,3089951729834,1794184213636,5975364424233,1419263444475,9457562746576,1155450699045,1580372182938,136058809132,1258060413507,18912790871741
KAB,2020,10294200838318,7673336378235,3516374828255,1966136588046,6777826010062,3462399560810,7768395330537,870175882813,1218626827799,130906974282,796446973534,18590154703682
KAB,2021,10917053982026,5850114303107,3828616188642,3233483337184,7088437793384,3003088112256,16430480913694,1635321783564,2344581449884,300429220428,2243659730724,23080701965695
KAB,2022,11668311104063,8103839850629,3661188180663,2352603226917,8007122923400,4784313305499,6188148937897,619970601342,894102689833,119139438155,793503834361,25510953121334
KAB,2023,12784817820198,5293129855825,4223054815423,2854343574228,8561763004774,4190052583284,7988571220221,828618517563,1176269574711,140496427756,1060753997389,31417887588235
KAB,2024,12330492235187,5785167330986,8153795308964,5400612243477,4176696926223,2152610968825,14177617298165,106807440403,356348991747,222839691243,118603429569,15350425503801
KAB,2025,13905333185981,7286832996018,4426062199342,2932942324378,9479270986638,4471432434837,19345787169463,1933896103926,2689453060113,272082930204,1717820457869,35228312917614
KAC,2018,11543083738622,8321724011567,3999853570901,2465121658365,7543230167720,3107568401182,7537109919238,325255567588,589990779994,183421320509,369587783935,24706544945916
KAC,2019,13291358044497,5623987987678,4099959716448,2895921966950,9191398328049,4416001917845,19151159046640,883123792230,1346733765382,242829025094,1210894164012,13482108690494
KAC,2020,15296939709701,8350770555185,4583539027875,4113045822526,10713400681826,2603247037196,21038626788840,792448769469,1268930932986,278369971148,804252889946,37068368300075
KAC,2021,16902556674923,7827926161366,5787980414462,4558975581745,11114576260460,5307759369007,22306545210090,1295035374772,1903466856848,284672638382,1898309769992,36355832960505
KAC,2022,16906446906283,8372252237621,8847844059221,7641713905186,8058602847062,2630745893556,24229220160153,-402566097695,-19430080242,483777541877,-581947531313,25530880642806
KAC,2023,18935129939637,8517700594387,5788934929481,4677807875602,13146195010155,6948429048115,27704742250667,1579498933598,2166269899986,191896232987,1403138892436,50583074221661
KAC,2024,20913837614758,9904093028452,7160451867370,5429755974585,13753385747387,8125287038595,11760327101685,632116823375,1158118737357,367972708137,873725301302,48514890133280
KAC,2025,20133020368728,11916376211061,12336376478656,7583982185079,7796643890072,1703215997011,23766403012478,36582249009,637752029126,592024217864,50247556737,25257327093556
KAF,2018,7422147727775,5206428392210,4140266829762,2828078862233,3281880898013,1916927480450,6670079586111,261477024747,472064743509,145218462574,318577486738,5119377383259
KAF,2019,8145916976193,3433694060935,1939692694350,1497073199263,6206224281843,2733895755816,11374624924154,883053075128,1212612578637,108796234726,1007689702465,23906918420728
KAF,2020,9220828514552,5590520361652,2055586394630,1544911074866,7165242119922,2402823052111,6112760281931,466840104267,722217547513,138667417179,468574053560,13868290507177
KAF,2021,10340844605631,7063325342887,2776366544726,1694997598924,7564478060904,3566691392385,10656059548792,905170212332,1330070545436,198607780021,963694638754,12006699941569
KAF,2022,11722251713944,5079592910260,2766970715577,1767967148232,8955280998367,2123059515731,11865393661139,1268828234244,1718268780361,132233487556,1606215090771,33935274012765
KAF,2023,13584363881657,4797375742909,2762357416965,2252722790731,10822006464692,2780303303816,7552167858414,801721987171,1096366050015,94213566051,718399889654,40592271999338
KAF,2024,14594730927419,10266161614974,3253851447421,1817306583279,11340879479997,4100751995916,13184786091845,1183334914568,1623758380715,144589737505,1478264509530,16971191971999
KAF,2025,15552628991540,5479918356527,4257174493921,2979130635721,11295454497619,5661463975423,14993800361655,1384829389097,1973250992366,242214255995,1280670397991,16184907823839
KAG,2018,9629890205364,6312413395475,4715260949346,3960114715841,4914629256017,1273989255088,7839520789984,1168480853562,1680709664573,220108597619,1699223247159,8560375613066
KAG,2019,11216301389029,5476912610668,5550039290980,4309607946837,5666262098049,1174858924063,8856015914862,1455726365791,2226371031346,406713074107,2049644802887,16972374548807
KAG,2020,12572773028211,6633941349832,5825712427459,5223994336981,6747060600751,3136787333765,14801247211080,2198956554915,3059934565596,311238871952,2729252472436,16159584343822
KAG,2021,14301828696859,6693660779623,6569663910268,4789110915992,7732164786591,4534369778884,7400711098744,1217123885311,1868345775187,346940918547,1459163774370,26058054141056
KAG,2022,16113512637886,9108922624583,8426562553195,6433051761846,7686950084690,1821795426808,12925675564271,1734742781648,2523264801808,354836324748,2481973512253,20495793682417
KAG,2023,15205017203235,10985303103277,9578287814566,8052522291718,5626729388669,1490059199458,7666176584652,89523489683,415228737567,303324375462,86163005383,8642113268737
KAG,2024,18250300523681,10739851943958,8507690274986,7693815454608,9742610248695,5479875241388,23863754099669,3270946798924,4451934202606,363250703951,4625382321095,22352293410950
KAG,2025,21071264836926,10281051860372,9680687097217,7640013752898,11390577739708,5360275931760,17339793684529,2539887141955,3861322079741,686463152296,2371976614762,30542899528690
KAH,2018,3295242121226,1562944703974,2840556681176,1737487525831,454685440050,-160444304596,3706135209049,-157770810402,-65730595914,131482917088,153149498060,171762274726
KAH,2019,2814203016612,1364328752838,2265143654972,1308455365421,549059361639,-137482748476,4008977524551,-70791956362,-5601937649,82888007803,61744914198,157389167198
KAH,2020,2448720952394,1601303878588,2113279895484,1340136563986,335441056910,-129591408757,1599307028812,-79286968443,-18316454264,80792256289,31065345027,120721620612
KAH,2021,2076478647489,788020700066,1783149633637,1177436848582,293329013852,-84721800455,2327514691853,-81195395366,-34646342117,66847902090,90004317757,120819125906
KAH,2022,1716641960083,1029488959401,1481077512760,973086992474,235564447322,-96209435640,2156863297596,-79236654192,-26094507420,72951310319,101518531440,162587651613
KAH,2023,1425450588132,603075360812,1144675070677,913537643415,280775517454,-86965669775,2103420199015,-29747458350,-7530640626,29653682311,13660364629,104763419821
KAH,2024,1410569377234,554994704754,1068290882861,792288207528,342278494373,-101405328691,1418130054228,13569038974,64258813749,47297515031,-6635187610,117578066649
KAH,2025,1296236266847,654851405569,1086880227387,609472810576,209356039460,-38725200596,1106725763712,-42011483008,34442022913,86956376674,23849484615,57880953334
KAJ,2018,2542833593555,1814926142162,1144746616952,881339134413,1398086976603,571466555454,1698303831488,136086574858,206572783477,36464564904,179151964944,3553965866480
KAJ,2019,2989145674004,1738771405473,1253016482082,875962054748,1736129191922,427104790201,3912370446861,223581575988,352522704800,73045734814,199271198323,6036359209666
KAJ,2020,3411904611916,1564188694779,1480841188043,1193109406877,1931063423872,394106859462,5446634958840,495434780742,703311254631,84017778703,598641130326,2929011766523
KAJ,2021,3871168631183,2319833930054,1848680558727,1422898915948,2022488072456,670927950373,3761893111377,225816807659,385844392562,103573382988,231473881976,6483844265413
KAJ,2022,4486322893674,2775806897050,2180473051287,1479844005414,2305849842386,729700687389,5374411715709,339400634096,570027896875,145777104255,359885094669,5734887486408
KAJ,2023,5228360789054,1866042357636,2547638170252,2218100120525,2680722618802,939907761176,3487877106691,199610285409,314048862533,64536005771,203180212849,8177921973091
KAJ,2024,6121677302429,3281052026632,3000338536199,2105290588340,3121338766230,1278616578241,8404110612978,526268407614,769860950151,112025440633,595698221722,12143913460231
KAJ,2025,6761297195451,3288632139956,2924975019869,1776648376284,3836322175582,1389049154778,3531087617103,320034417584,534177879555,134134857575,394159553072,13123553350884
KBR,2018,8400214913284,3387242856129,2968276362553,2521019151175,5431938550731,2629404849885,13153434747144,709609429901,1046120857956,159109070579,985696406868,10578344707471
KBR,2019,8852236895593,5271707148324,2887622823713,2689728212433,5964614071880,2352921673053,12738921865589,700801591018,1105232228878,229230240104,980944287869,8832029630689
KBR,2020,8920512885293,4324224128167,2981703109277,2400879687033,5938809776016,1552060638373,7421549562252,421860130552,669427618206,142102455015,378415365713,20429327581176
KBR,2021,9006377457948,6335575824090,5399796908966,4425854095481,3606580548982,1173713788736,13932074139911,-384092576713,-319383206708,160732514183,-523907938934,13169906248926
KBR,2022,9360805104246,3824626069428,3699388894821,2792005823495,5661416209425,2604388851590,5395249222165,242432164514,503962454186,200922248543,339377303203,21242920823473
KBR,2023,9461522427201,3605337538144,3774286287263,2772501091268,5687236139937,2644682131149,14847645261723,783741700084,1229063969250,249386844144,1170549414811,20526476493201
KBR,2024,9637571192875,3978711584828,3678880713335,2189702767146,5958690479539,3282219828219,15228266712096,559272919105,914330415048,215239266166,514843589522,17643259781741
KBR,2025,10554946658775,5637046987430,3642242787669,3355180793929,6912703871106,2059491585376,5638535970880,375287490526,714255464432,245146101275,450134494815,17261260026483
KBT,2018,4666200398201,2894835803540,1738795264234,1132768954104,2927405133967,877478554432,6981882329835,954891892359,1250939400547,57324535097,1210060370434,5036351052088
KBT,2019,4925268452290,2530219529278,1749430928951,1030266287209,3175837523339,1564108214627,5012758075204,701207840447,989779558905,113269758346,569758216590,9189647897643
KBT,2020,5291683277730,3184726813757,2203849794311,1774597760362,3087833483418,1800741026538,4403351163423,653151126189,887744788307,71305880571,977537013719,8862250866510
KBT,2021,5196820283155,3360636301742,2845749366377,1744460781429,2351070916778,1241816418245,4734208284031,8102679375,142415290892,132286941673,8994718219,3452494887758
KBT,2022,4812829188219,1795117218514,3564840717467,2156718561485,1247988470752,382678253418,7671204250687,265326743415,477490112719,145831683450,359061824472,4579694231812
KBT,2023,5136085501506,2748539488939,2154164335293,1679445617538,2981921166213,1069308579050,7112155851096,1122380484027,1529237994138,126262389103,1520677459932,5825804539245
KBT,2024,5404665395033,2922322971360,2289513914570,1859490096836,3115151480462,888972914448,8485707291549,1223275291923,1696881864721,167787749817,1440081504411,10939376775662
KBT,2025,5681830638301,3189857677580,2379646051667,2125718222627,3302184586633,1960862460415,4801559580655,624315701553,957401825943,177007199002,610391571910,10960586718520
KCA,2018,1981047391506,1380892775953,995028437313,673054102303,986018954193,552943998603,1571916667281,194588905659,308849803753,65613671679,223343866930,3939273219039
KCA,2019,2144685331608,801076491729,1019263419785,959835848289,1125421911822,570006995891,1594179245358,168192397591,256003642570,45763145580,191899562807,4382568762453
KCA,2020,2398308223291,1220879895436,1246060738817,1023359326575,1152247484474,335346505764,2591586120944,341847120470,501237467740,73928567152,506034148130,3665038675393
